DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
332,19261229,   35,     ,
332,19261230,   12,     ,
332,19261231,    2,     ,
332,19270101,    0,     ,
332,19270102,    0,     ,
332,19270103,    0,     ,
332,19270104,   25,     ,
332,19270105,   16,     ,
332,19270106,   51,     ,
332,19270107,   50,     ,
332,19270108,    0,     ,
332,19270109,   72,     ,
332,19270110,    2,     ,
332,19270111,    0,     ,
332,19270112,   30,     ,
332,19270113,   50,     ,
332,19270114,   38,     ,
332,19270115,   24,     ,
332,19270116,   61,     ,
332,19270117,    0,     ,
332,19270118,    0,     ,
332,19270119,    0,     ,
332,19270120,    0,     ,
332,19270121,    0,     ,
332,19270122,    0,     ,
332,19270123,    1,     ,
332,19270124,   54,     ,
332,19270125,    0,     ,
332,19270126,    0,     ,
332,19270127,    7,     ,
332,19270128,    1,     ,
332,19270129,    0,     ,
332,19270130,   20,     ,
332,19270131,   35,     ,
332,19270201,    0,     ,
332,19270202,    1,     ,
332,19270203,    0,     ,
332,19270204,    4,     ,
332,19270205,   27,     ,
332,19270206,   23,     ,
332,19270207,    0,     ,
332,19270208,    0,     ,
332,19270209,    0,     ,
332,19270210,    0,     ,
332,19270211,    0,     ,
332,19270212,    0,     ,
332,19270213,    0,     ,
332,19270214,    0,     ,
332,19270215,    0,     ,
332,19270216,    0,     ,
332,19270217,   17,     ,
332,19270218,    0,     ,
332,19270219,    0,     ,
332,19270220,    0,     ,
332,19270221,   63,     ,
332,19270222,   12,     ,
332,19270223,    0,     ,
332,19270224,   29,     ,
332,19270225,    0,     ,
332,19270226,   32,     ,
332,19270227,   23,     ,
332,19270228,  212,     ,
332,19270301,   12,     ,
332,19270302,   15,     ,
332,19270303,   83,     ,
332,19270304,   59,     ,
332,19270305,    5,     ,
332,19270306,    0,     ,
332,19270307,   18,     ,
332,19270308,   64,     ,
332,19270309,   36,     ,
332,19270310,   18,     ,
332,19270311,   33,     ,
332,19270312,   65,     ,
332,19270313,    6,     ,
332,19270314,    0,     ,
332,19270315,    0,     ,
332,19270316,    0,     ,
332,19270317,    0,     ,
332,19270318,    0,     ,
332,19270319,    0,     ,
332,19270320,    0,     ,
332,19270321,    0,     ,
332,19270322,    0,     ,
332,19270323,   14,     ,
332,19270324,   18,     ,
332,19270325,    0,     ,
332,19270326,  106,     ,
332,19270327,   37,     ,
332,19270328,    0,     ,
332,19270329,    0,     ,
332,19270330,    9,     ,
332,19270331,   56,     ,
332,19270401,   26,     ,
332,19270402,    0,     ,
332,19270403,    0,     ,
332,19270404,   55,     ,
332,19270405,   58,     ,
332,19270406,   57,     ,
332,19270407,  116,     ,
332,19270408,  197,     ,
332,19270409,    6,     ,
332,19270410,   21,     ,
332,19270411,    0,     ,
332,19270412,   45,     ,
332,19270413,   22,     ,
332,19270414,   90,     ,
332,19270415,   51,     ,
332,19270416,   26,     ,
332,19270417,   15,     ,
332,19270418,    0,     ,
332,19270419,    0,     ,
332,19270420,    0,     ,
332,19270421,   15,     ,
332,19270422,    7,     ,
332,19270423,    0,     ,
332,19270424,   71,     ,
332,19270425,   86,     ,
332,19270426,  143,     ,
332,19270427,   46,     ,
332,19270428,    6,     ,
332,19270429,   18,     ,
332,19270430,    0,     ,
332,19270501,    0,     ,
332,19270502,    0,     ,
332,19270503,    0,     ,
332,19270504,    0,     ,
332,19270505,    0,     ,
332,19270506,    0,     ,
332,19270507,    0,     ,
332,19270508,    0,     ,
332,19270509,    0,     ,
332,19270510,    0,     ,
332,19270511,    0,     ,
332,19270512,    4,     ,
332,19270513,    0,     ,
332,19270514,    0,     ,
332,19270515,  124,     ,
332,19270516,   17,     ,
332,19270517,    0,     ,
332,19270518,   12,     ,
332,19270519,    0,     ,
332,19270520,    0,     ,
332,19270521,    0,     ,
332,19270522,   40,     ,
332,19270523,   68,     ,
332,19270524,   19,     ,
332,19270525,    9,     ,
332,19270526,    0,     ,
332,19270527,    0,     ,
332,19270528,   10,     ,
332,19270529,   34,     ,
332,19270530,   14,     ,
332,19270531,    0,     ,
332,19270601,  100,     ,
332,19270602,  238,     ,
332,19270603,   22,     ,
332,19270604,    0,     ,
332,19270605,    0,     ,
332,19270606,  148,     ,
332,19270607,   72,     ,
332,19270608,   48,     ,
332,19270609,   50,     ,
332,19270610,    3,     ,
332,19270611,    0,     ,
332,19270612,    0,     ,
332,19270613,    0,     ,
332,19270614,    0,     ,
332,19270615,    0,     ,
332,19270616,    0,     ,
332,19270617,    0,     ,
332,19270618,    0,     ,
332,19270619,   91,     ,
332,19270620,  133,     ,
332,19270621,    0,     ,
332,19270622,   40,     ,
332,19270623,    0,     ,
332,19270624,   76,     ,
332,19270625,   95,     ,
332,19270626,  118,     ,
332,19270627,   53,     ,
332,19270628,    0,     ,
332,19270629,   17,     ,
332,19270630,    0,     ,
332,19270701,    0,     ,
332,19270702,   28,     ,
332,19270703,   64,     ,
332,19270704,    0,     ,
332,19270705,    0,     ,
332,19270706,  125,     ,
332,19270707,    0,     ,
332,19270708,    0,     ,
332,19270709,   84,     ,
332,19270710,   61,     ,
332,19270711,    0,     ,
332,19270712,  105,     ,
332,19270713,    0,     ,
332,19270714,    0,     ,
332,19270715,    0,     ,
332,19270716,    0,     ,
332,19270717,    0,     ,
332,19270718,    0,     ,
332,19270719,   30,     ,
332,19270720,    0,     ,
332,19270721,    0,     ,
332,19270722,   55,     ,
332,19270723,   76,     ,
332,19270724,   22,     ,
332,19270725,   10,     ,
332,19270726,    0,     ,
332,19270727,    0,     ,
332,19270728,  214,     ,
332,19270729,   35,     ,
332,19270730,    0,     ,
332,19270731,   20,     ,
332,19270801,    0,     ,
332,19270802,    0,     ,
332,19270803,    0,     ,
332,19270804,    0,     ,
332,19270805,    0,     ,
332,19270806,    0,     ,
332,19270807,   51,     ,
332,19270808,    0,     ,
332,19270809,    4,     ,
332,19270810,    3,     ,
332,19270811,    0,     ,
332,19270812,   39,     ,
332,19270813,   11,     ,
332,19270814,   42,     ,
332,19270815,  464,     ,
332,19270816,  303,     ,
332,19270817,  174,     ,
332,19270818,   21,     ,
332,19270819,   49,     ,
332,19270820,   24,     ,
332,19270821,  116,     ,
332,19270822,   32,     ,
332,19270823,   26,     ,
332,19270824,   14,     ,
332,19270825,   53,     ,
332,19270826,  137,     ,
332,19270827,    0,     ,
332,19270828,    2,     ,
332,19270829,    0,     ,
332,19270830,    0,     ,
332,19270831,    0,     ,
332,19270901,    0,     ,
332,19270902,    0,     ,
332,19270903,    0,     ,
332,19270904,    0,     ,
332,19270905,    0,     ,
332,19270906,    0,     ,
332,19270907,    0,     ,
332,19270908,    3,     ,
332,19270909,    2,     ,
332,19270910,    1,     ,
332,19270911,  190,     ,
332,19270912,  169,     ,
332,19270913,   65,     ,
332,19270914,  135,     ,
332,19270915,   30,     ,
332,19270916,   66,     ,
332,19270917,    0,     ,
332,19270918,   48,     ,
332,19270919,   67,     ,
332,19270920,   39,     ,
332,19270921,    3,     ,
332,19270922,    0,     ,
332,19270923,   16,     ,
332,19270924,   23,     ,
332,19270925,    0,     ,
332,19270926,   17,     ,
332,19270927,   34,     ,
332,19270928,    0,     ,
332,19270929,    0,     ,
332,19270930,    5,     ,
332,19271001,    4,     ,
332,19271002,   50,     ,
332,19271003,    0,     ,
332,19271004,    0,     ,
332,19271005,    0,     ,
332,19271006,    0,     ,
332,19271007,    0,     ,
332,19271008,    0,     ,
332,19271009,    0,     ,
332,19271010,    0,     ,
332,19271011,    0,     ,
332,19271012,    0,     ,
332,19271013,    0,     ,
332,19271014,    0,     ,
332,19271015,   76,     ,
332,19271016,    0,     ,
332,19271017,   38,     ,
332,19271018,   61,     ,
332,19271019,    0,     ,
332,19271020,   49,     ,
332,19271021,    0,     ,
332,19271022,    0,     ,
332,19271023,  130,     ,
332,19271024,   15,     ,
332,19271025,    0,     ,
332,19271026,   65,     ,
332,19271027,   17,     ,
332,19271028,   91,     ,
332,19271029,   36,     ,
332,19271030,    0,     ,
332,19271031,    0,     ,
332,19271101,   15,     ,
332,19271102,    9,     ,
332,19271103,   17,     ,
332,19271104,    0,     ,
332,19271105,    6,     ,
332,19271106,  180,     ,
332,19271107,   30,     ,
332,19271108,   25,     ,
332,19271109,    0,     ,
332,19271110,   12,     ,
332,19271111,   24,     ,
332,19271112,    8,     ,
332,19271113,    1,     ,
332,19271114,    4,     ,
332,19271115,    4,     ,
332,19271116,   21,     ,
332,19271117,   14,     ,
332,19271118,    1,     ,
332,19271119,    5,     ,
332,19271120,   36,     ,
332,19271121,   18,     ,
332,19271122,    9,     ,
332,19271123,    0,     ,
332,19271124,    1,     ,
332,19271125,   48,     ,
332,19271126,    0,     ,
332,19271127,    4,     ,
332,19271128,    0,     ,
332,19271129,    0,     ,
332,19271130,    0,     ,
332,19271201,    0,     ,
332,19271202,    0,     ,
332,19271203,    0,     ,
332,19271204,    0,     ,
332,19271205,    0,     ,
332,19271206,    0,     ,
332,19271207,    0,     ,
332,19271208,    0,     ,
332,19271209,    0,     ,
332,19271210,    0,     ,
332,19271211,    0,     ,
332,19271212,    0,     ,
332,19271213,    0,     ,
332,19271214,   13,     ,
332,19271215,    2,     ,
332,19271216,    0,     ,
332,19271217,    3,     ,
332,19271218,    2,     ,
332,19271219,    0,     ,
332,19271220,    1,     ,
332,19271221,    0,     ,
332,19271222,    4,     ,
332,19271223,  192,     ,
332,19271224,  210,     ,
332,19271225,    0,     ,
332,19271226,    0,     ,
332,19271227,    0,     ,
332,19271228,    0,     ,
332,19271229,    0,     ,
332,19271230,    0,     ,
332,19271231,    0,     ,
332,19280101,    0,     ,
332,19280102,    0,     ,
332,19280103,    0,     ,
332,19280104,    0,     ,
332,19280105,  100,     ,
332,19280106,   34,     ,
332,19280107,  123,     ,
332,19280108,  149,     ,
332,19280109,    0,     ,
332,19280110,   40,     ,
332,19280111,   50,     ,
332,19280112,    0,     ,
332,19280113,  110,     ,
332,19280114,    0,     ,
332,19280115,  105,     ,
332,19280116,    0,     ,
332,19280117,   20,     ,
332,19280118,    0,     ,
332,19280119,    0,     ,
332,19280120,   74,     ,
332,19280121,    0,     ,
332,19280122,   16,     ,
332,19280123,    0,     ,
332,19280124,    0,     ,
332,19280125,   69,     ,
332,19280126,   10,     ,
332,19280127,   25,     ,
332,19280128,    0,     ,
332,19280129,    9,     ,
332,19280130,    0,     ,
332,19280131,    0,     ,
332,19280201,    9,     ,
332,19280202,    8,     ,
332,19280203,   33,     ,
332,19280204,    0,     ,
332,19280205,    0,     ,
332,19280206,   72,     ,
332,19280207,    0,     ,
332,19280208,   14,     ,
332,19280209,    5,     ,
332,19280210,   16,     ,
332,19280211,   53,     ,
332,19280212,  143,     ,
332,19280213,   31,     ,
332,19280214,   50,     ,
332,19280215,    0,     ,
332,19280216,  104,     ,
332,19280217,   68,     ,
332,19280218,   30,     ,
332,19280219,    0,     ,
332,19280220,   11,     ,
332,19280221,    0,     ,
332,19280222,    0,     ,
332,19280223,    0,     ,
332,19280224,    0,     ,
332,19280225,    0,     ,
332,19280226,    0,     ,
332,19280227,    0,     ,
332,19280228,    0,     ,
332,19280229,    0,     ,
332,19280301,    0,     ,
332,19280302,    0,     ,
332,19280303,    0,     ,
332,19280304,    0,     ,
332,19280305,    0,     ,
332,19280306,    0,     ,
332,19280307,    0,     ,
332,19280308,    0,     ,
332,19280309,    0,     ,
332,19280310,    0,     ,
332,19280311,    0,     ,
332,19280312,    0,     ,
332,19280313,    0,     ,
332,19280314,    0,     ,
332,19280315,    0,     ,
332,19280316,    0,     ,
332,19280317,    0,     ,
332,19280318,    0,     ,
332,19280319,    0,     ,
332,19280320,    0,     ,
332,19280321,    0,     ,
332,19280322,   26,     ,
332,19280323,   29,     ,
332,19280324,    0,     ,
332,19280325,    0,     ,
332,19280326,    0,     ,
332,19280327,    0,     ,
332,19280328,    0,     ,
332,19280329,    0,     ,
332,19280330,   70,     ,
332,19280331,   23,     ,
332,19280401,   95,     ,
332,19280402,    0,     ,
332,19280403,    0,     ,
332,19280404,   53,     ,
332,19280405,   92,     ,
332,19280406,    0,     ,
332,19280407,    0,     ,
332,19280408,    0,     ,
332,19280409,    0,     ,
332,19280410,    0,     ,
332,19280411,    0,     ,
332,19280412,    0,     ,
332,19280413,   85,     ,
332,19280414,    0,     ,
332,19280415,    0,     ,
332,19280416,    0,     ,
332,19280417,    0,     ,
332,19280418,   12,     ,
332,19280419,   24,     ,
332,19280420,    7,     ,
332,19280421,   61,     ,
332,19280422,   21,     ,
332,19280423,   51,     ,
332,19280424,    0,     ,
332,19280425,    0,     ,
332,19280426,    0,     ,
332,19280427,    0,     ,
332,19280428,    0,     ,
332,19280429,    0,     ,
332,19280430,    0,     ,
332,19280501,    0,     ,
332,19280502,   23,     ,
332,19280503,    0,     ,
332,19280504,    0,     ,
332,19280505,    0,     ,
332,19280506,    0,     ,
332,19280507,    0,     ,
332,19280508,    0,     ,
332,19280509,    8,     ,
332,19280510,   12,     ,
332,19280511,    2,     ,
332,19280512,   52,     ,
332,19280513,    0,     ,
332,19280514,    0,     ,
332,19280515,   12,     ,
332,19280516,   20,     ,
332,19280517,  187,     ,
332,19280518,   65,     ,
332,19280519,   32,     ,
332,19280520,    7,     ,
332,19280521,   16,     ,
332,19280522,  207,     ,
332,19280523,   51,     ,
332,19280524,  123,     ,
332,19280525,   87,     ,
332,19280526,    0,     ,
332,19280527,    0,     ,
332,19280528,    0,     ,
332,19280529,    0,     ,
332,19280530,    0,     ,
332,19280531,    0,     ,
332,19280601,    0,     ,
332,19280602,    0,     ,
332,19280603,    0,     ,
332,19280604,    0,     ,
332,19280605,    0,     ,
332,19280606,    0,     ,
332,19280607,    0,     ,
332,19280608,  118,     ,
332,19280609,   50,     ,
332,19280610,   12,     ,
332,19280611,   52,     ,
332,19280612,    2,     ,
332,19280613,    0,     ,
332,19280614,   15,     ,
332,19280615,    0,     ,
332,19280616,  110,     ,
332,19280617,   43,     ,
332,19280618,  265,     ,
332,19280619,    6,     ,
332,19280620,    7,     ,
332,19280621,    0,     ,
332,19280622,    0,     ,
332,19280623,    0,     ,
332,19280624,   22,     ,
332,19280625,    0,     ,
332,19280626,    0,     ,
332,19280627,   95,     ,
332,19280628,    3,     ,
332,19280629,    0,     ,
332,19280630,    0,     ,
332,19280701,    0,     ,
332,19280702,    0,     ,
332,19280703,   22,     ,
332,19280704,  135,     ,
332,19280705,   17,     ,
332,19280706,    4,     ,
332,19280707,    0,     ,
332,19280708,    0,     ,
332,19280709,    0,     ,
332,19280710,    0,     ,
332,19280711,    0,     ,
332,19280712,    0,     ,
332,19280713,    0,     ,
332,19280714,    0,     ,
332,19280715,    0,     ,
332,19280716,    0,     ,
332,19280717,    0,     ,
332,19280718,    0,     ,
332,19280719,    0,     ,
332,19280720,    0,     ,
332,19280721,    0,     ,
332,19280722,    0,     ,
332,19280723,    0,     ,
332,19280724,   11,     ,
332,19280725,    0,     ,
332,19280726,    0,     ,
332,19280727,    0,     ,
332,19280728,  293,     ,
332,19280729,   59,     ,
332,19280730,   81,     ,
332,19280731,   40,     ,
332,19280801,   20,     ,
332,19280802,  105,     ,
332,19280803,    0,     ,
332,19280804,    0,     ,
332,19280805,  104,     ,
332,19280806,   65,     ,
332,19280807,    0,     ,
332,19280808,    0,     ,
332,19280809,   70,     ,
332,19280810,    0,     ,
332,19280811,    0,     ,
332,19280812,    0,     ,
332,19280813,    0,     ,
332,19280814,   30,     ,
332,19280815,   95,     ,
332,19280816,   25,     ,
332,19280817,  129,     ,
332,19280818,   39,     ,
332,19280819,   65,     ,
332,19280820,    0,     ,
332,19280821,   24,     ,
332,19280822,   26,     ,
332,19280823,   83,     ,
332,19280824,    3,     ,
332,19280825,   85,     ,
332,19280826,    0,     ,
332,19280827,   27,     ,
332,19280828,    0,     ,
332,19280829,    0,     ,
332,19280830,  130,     ,
332,19280831,    0,     ,
332,19280901,    0,     ,
332,19280902,    0,     ,
332,19280903,    0,     ,
332,19280904,    0,     ,
332,19280905,    0,     ,
332,19280906,    0,     ,
332,19280907,    0,     ,
332,19280908,    0,     ,
332,19280909,    0,     ,
332,19280910,    0,     ,
332,19280911,    0,     ,
332,19280912,    0,     ,
332,19280913,    0,     ,
332,19280914,    0,     ,
332,19280915,    0,     ,
332,19280916,    0,     ,
332,19280917,    0,     ,
332,19280918,    0,     ,
332,19280919,    1,     ,
332,19280920,    0,     ,
332,19280921,    4,     ,
332,19280922,   11,     ,
332,19280923,    6,     ,
332,19280924,   13,     ,
332,19280925,   65,     ,
332,19280926,    0,     ,
332,19280927,    1,     ,
332,19280928,    0,     ,
332,19280929,    4,     ,
332,19280930,    0,     ,
332,19281001,   58,     ,
332,19281002,   31,     ,
332,19281003,    5,     ,
332,19281004,    0,     ,
332,19281005,    0,     ,
332,19281006,    0,     ,
332,19281007,    0,     ,
332,19281008,    0,     ,
332,19281009,   72,     ,
332,19281010,    7,     ,
332,19281011,    0,     ,
332,19281012,  140,     ,
332,19281013,    0,     ,
332,19281014,   23,     ,
332,19281015,    0,     ,
332,19281016,    0,     ,
332,19281017,   20,     ,
332,19281018,   52,     ,
332,19281019,   95,     ,
332,19281020,    4,     ,
332,19281021,   45,     ,
332,19281022,    5,     ,
332,19281023,    3,     ,
332,19281024,    8,     ,
332,19281025,    1,     ,
332,19281026,    0,     ,
332,19281027,    6,     ,
332,19281028,    1,     ,
332,19281029,  133,     ,
332,19281030,   43,     ,
332,19281031,   21,     ,
332,19281101,   38,     ,
332,19281102,  143,     ,
332,19281103,   10,     ,
332,19281104,    9,     ,
332,19281105,    0,     ,
332,19281106,    3,     ,
332,19281107,    0,     ,
332,19281108,    0,     ,
332,19281109,    0,     ,
332,19281110,    0,     ,
332,19281111,   28,     ,
332,19281112,   60,     ,
332,19281113,   22,     ,
332,19281114,    0,     ,
332,19281115,   15,     ,
332,19281116,   35,     ,
332,19281117,   82,     ,
332,19281118,    7,     ,
332,19281119,    7,     ,
332,19281120,    0,     ,
332,19281121,    0,     ,
332,19281122,   46,     ,
332,19281123,   84,     ,
332,19281124,  165,     ,
332,19281125,  163,     ,
332,19281126,  252,     ,
332,19281127,    8,     ,
332,19281128,  124,     ,
332,19281129,   60,     ,
332,19281130,   93,     ,
332,19281201,   19,     ,
332,19281202,    0,     ,
332,19281203,    0,     ,
332,19281204,    0,     ,
332,19281205,    0,     ,
332,19281206,    0,     ,
332,19281207,   60,     ,
332,19281208,    0,     ,
332,19281209,    0,     ,
332,19281210,    0,     ,
332,19281211,    0,     ,
332,19281212,    0,     ,
332,19281213,   42,     ,
332,19281214,   30,     ,
332,19281215,    4,     ,
332,19281216,    3,     ,
332,19281217,    5,     ,
332,19281218,   16,     ,
332,19281219,    0,     ,
332,19281220,    1,     ,
332,19281221,    8,     ,
332,19281222,    9,     ,
332,19281223,   22,     ,
332,19281224,    4,     ,
332,19281225,   85,     ,
332,19281226,   45,     ,
332,19281227,   43,     ,
332,19281228,    2,     ,
332,19281229,   18,     ,
332,19281230,   24,     ,
332,19281231,   68,     ,
332,19290101,    9,     ,
332,19290102,    1,     ,
332,19290103,    0,     ,
332,19290104,    0,     ,
332,19290105,    0,     ,
332,19290106,    0,     ,
332,19290107,    0,     ,
332,19290108,    0,     ,
332,19290109,    0,     ,
332,19290110,    0,     ,
332,19290111,    0,     ,
332,19290112,    0,     ,
332,19290113,    3,     ,
332,19290114,    3,     ,
332,19290115,    6,     ,
332,19290116,   24,     ,
332,19290117,   23,     ,
332,19290118,    0,     ,
332,19290119,    2,     ,
332,19290120,    1,     ,
332,19290121,    0,     ,
332,19290122,    3,     ,
332,19290123,    1,     ,
332,19290124,    1,     ,
332,19290125,    2,     ,
332,19290126,    0,     ,
332,19290127,    0,     ,
332,19290128,    2,     ,
332,19290129,    0,     ,
332,19290130,    2,     ,
332,19290131,    7,     ,
332,19290201,    0,     ,
332,19290202,    0,     ,
332,19290203,    0,     ,
332,19290204,    0,     ,
332,19290205,    0,     ,
332,19290206,    4,     ,
332,19290207,    0,     ,
332,19290208,    0,     ,
332,19290209,    0,     ,
332,19290210,    0,     ,
332,19290211,    0,     ,
332,19290212,    0,     ,
332,19290213,    1,     ,
332,19290214,    3,     ,
332,19290215,    7,     ,
332,19290216,    7,     ,
332,19290217,    9,     ,
332,19290218,    1,     ,
332,19290219,    0,     ,
332,19290220,    0,     ,
332,19290221,    0,     ,
332,19290222,    0,     ,
332,19290223,    3,     ,
332,19290224,   29,     ,
332,19290225,    0,     ,
332,19290226,    0,     ,
332,19290227,    0,     ,
332,19290228,    1,     ,
332,19290301,    0,     ,
332,19290302,    0,     ,
332,19290303,    0,     ,
332,19290304,    0,     ,
332,19290305,    0,     ,
332,19290306,    0,     ,
332,19290307,    0,     ,
332,19290308,    0,     ,
332,19290309,    0,     ,
332,19290310,    0,     ,
332,19290311,    0,     ,
332,19290312,    0,     ,
332,19290313,    0,     ,
332,19290314,    0,     ,
332,19290315,    0,     ,
332,19290316,    0,     ,
332,19290317,    0,     ,
332,19290318,    0,     ,
332,19290319,    0,     ,
332,19290320,    0,     ,
332,19290321,    0,     ,
332,19290322,    0,     ,
332,19290323,   75,     ,
332,19290324,    0,     ,
332,19290325,    0,     ,
332,19290326,   27,     ,
332,19290327,    0,     ,
332,19290328,    0,     ,
332,19290329,    0,     ,
332,19290330,    0,     ,
332,19290331,    0,     ,
332,19290401,    0,     ,
332,19290402,   85,     ,
332,19290403,    0,     ,
332,19290404,    0,     ,
332,19290405,   85,     ,
332,19290406,    0,     ,
332,19290407,    0,     ,
332,19290408,    0,     ,
332,19290409,    0,     ,
332,19290410,   37,     ,
332,19290411,   18,     ,
332,19290412,    0,     ,
332,19290413,    0,     ,
332,19290414,  105,     ,
332,19290415,    4,     ,
332,19290416,    0,     ,
332,19290417,    0,     ,
332,19290418,    0,     ,
332,19290419,    0,     ,
332,19290420,    0,     ,
332,19290421,    0,     ,
332,19290422,    0,     ,
332,19290423,   10,     ,
332,19290424,    0,     ,
332,19290425,   47,     ,
332,19290426,   11,     ,
332,19290427,  100,     ,
332,19290428,   39,     ,
332,19290429,    0,     ,
332,19290430,   53,     ,
332,19290501,   16,     ,
332,19290502,    4,     ,
332,19290503,    0,     ,
332,19290504,    0,     ,
332,19290505,    0,     ,
332,19290506,    4,     ,
332,19290507,   83,     ,
332,19290508,   11,     ,
332,19290509,   69,     ,
332,19290510,    0,     ,
332,19290511,    0,     ,
332,19290512,    0,     ,
332,19290513,    0,     ,
332,19290514,    0,     ,
332,19290515,   10,     ,
332,19290516,   44,     ,
332,19290517,    0,     ,
332,19290518,    0,     ,
332,19290519,    0,     ,
332,19290520,    0,     ,
332,19290521,    0,     ,
332,19290522,    0,     ,
332,19290523,    0,     ,
332,19290524,    0,     ,
332,19290525,    0,     ,
332,19290526,    0,     ,
332,19290527,    0,     ,
332,19290528,    0,     ,
332,19290529,    0,     ,
332,19290530,    0,     ,
332,19290531,    0,     ,
332,19290601,    0,     ,
332,19290602,    0,     ,
332,19290603,  147,     ,
332,19290604,  111,     ,
332,19290605,    4,     ,
332,19290606,    0,     ,
332,19290607,   37,     ,
332,19290608,    0,     ,
332,19290609,   47,     ,
332,19290610,    0,     ,
332,19290611,    0,     ,
332,19290612,    0,     ,
332,19290613,    0,     ,
332,19290614,    0,     ,
332,19290615,   35,     ,
332,19290616,    0,     ,
332,19290617,   58,     ,
332,19290618,    0,     ,
332,19290619,    0,     ,
332,19290620,    0,     ,
332,19290621,    0,     ,
332,19290622,    5,     ,
332,19290623,   55,     ,
332,19290624,   21,     ,
332,19290625,   89,     ,
332,19290626,   19,     ,
332,19290627,    0,     ,
332,19290628,    0,     ,
332,19290629,    0,     ,
332,19290630,    0,     ,
332,19290701,    0,     ,
332,19290702,    0,     ,
332,19290703,   44,     ,
332,19290704,    3,     ,
332,19290705,  105,     ,
332,19290706,    4,     ,
332,19290707,   93,     ,
332,19290708,   31,     ,
332,19290709,    0,     ,
332,19290710,    0,     ,
332,19290711,    0,     ,
332,19290712,    0,     ,
332,19290713,    0,     ,
332,19290714,    0,     ,
332,19290715,    0,     ,
332,19290716,    0,     ,
332,19290717,    0,     ,
332,19290718,    0,     ,
332,19290719,    0,     ,
332,19290720,    0,     ,
332,19290721,    0,     ,
332,19290722,    9,     ,
332,19290723,    0,     ,
332,19290724,    0,     ,
332,19290725,    0,     ,
332,19290726,    0,     ,
332,19290727,    0,     ,
332,19290728,    0,     ,
332,19290729,   25,     ,
332,19290730,   37,     ,
332,19290731,    2,     ,
332,19290801,  155,     ,
332,19290802,  120,     ,
332,19290803,    6,     ,
332,19290804,    0,     ,
332,19290805,    0,     ,
332,19290806,   26,     ,
332,19290807,    0,     ,
332,19290808,  175,     ,
332,19290809,   22,     ,
332,19290810,    4,     ,
332,19290811,    0,     ,
332,19290812,   13,     ,
332,19290813,    0,     ,
332,19290814,    0,     ,
332,19290815,    0,     ,
332,19290816,    0,     ,
332,19290817,    0,     ,
332,19290818,    0,     ,
332,19290819,    0,     ,
332,19290820,    0,     ,
332,19290821,    0,     ,
332,19290822,    0,     ,
332,19290823,  119,     ,
332,19290824,    8,     ,
332,19290825,   31,     ,
332,19290826,    0,     ,
332,19290827,    0,     ,
332,19290828,    0,     ,
332,19290829,    0,     ,
332,19290830,    0,     ,
332,19290831,    0,     ,
332,19290901,    0,     ,
332,19290902,    0,     ,
332,19290903,    0,     ,
332,19290904,    0,     ,
332,19290905,    0,     ,
332,19290906,    0,     ,
332,19290907,    0,     ,
332,19290908,    0,     ,
332,19290909,    0,     ,
332,19290910,    0,     ,
332,19290911,    0,     ,
332,19290912,    0,     ,
332,19290913,  130,     ,
332,19290914,    5,     ,
332,19290915,    0,     ,
332,19290916,    0,     ,
332,19290917,    0,     ,
332,19290918,    0,     ,
332,19290919,    7,     ,
332,19290920,    0,     ,
332,19290921,  203,     ,
332,19290922,   85,     ,
332,19290923,    0,     ,
332,19290924,    0,     ,
332,19290925,    0,     ,
332,19290926,    0,     ,
332,19290927,    0,     ,
332,19290928,    0,     ,
332,19290929,    0,     ,
332,19290930,  131,     ,
332,19291001,  105,     ,
332,19291002,   44,     ,
332,19291003,  127,     ,
332,19291004,  100,     ,
332,19291005,    0,     ,
332,19291006,   95,     ,
332,19291007,   36,     ,
332,19291008,    0,     ,
332,19291009,    9,     ,
332,19291010,   24,     ,
332,19291011,   34,     ,
332,19291012,    0,     ,
332,19291013,    0,     ,
332,19291014,    0,     ,
332,19291015,    0,     ,
332,19291016,    0,     ,
332,19291017,    0,     ,
332,19291018,   82,     ,
332,19291019,   38,     ,
332,19291020,    0,     ,
332,19291021,    0,     ,
332,19291022,    0,     ,
332,19291023,    6,     ,
332,19291024,    0,     ,
332,19291025,   23,     ,
332,19291026,   27,     ,
