DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
920,19710101,    0,    4,
920,19710102,   11,    4,
920,19710103,    3,    4,
920,19710104,    9,    4,
920,19710105,    0,    4,
920,19710106,    0,    4,
920,19710107,    0,    4,
920,19710108,    1,  997,
920,19710109,    0,    0,
920,19710110,    0,    0,
920,19710111,    0,    0,
920,19710112,    0,    0,
920,19710113,    1,    0,
920,19710114,    0,    0,
920,19710115,    0,    0,
920,19710116,    7,    0,
920,19710117,   11,    0,
920,19710118,    1,    0,
920,19710119,    6,    0,
920,19710120,   10,    0,
920,19710121,   11,    0,
920,19710122,   16,    0,
920,19710123,   41,    0,
920,19710124,   74,    0,
920,19710125,   17,    0,
920,19710126,   73,    0,
920,19710127,   60,    0,
920,19710128,   75,    0,
920,19710129,   42,    0,
920,19710130,    1,    0,
920,19710131,   42,    0,
920,19710201,    2,    0,
920,19710202,    0,    0,
920,19710203,   20,  997,
920,19710204,   19,    0,
920,19710205,    3,    0,
920,19710206,    4,    0,
920,19710207,    4,    0,
920,19710208,    7,    0,
920,19710209,    1,    0,
920,19710210,    0,    0,
920,19710211,    1,    0,
920,19710212,    0,    0,
920,19710213,   14,    0,
920,19710214,   16,    0,
920,19710215,    2,    0,
920,19710216,   83,    0,
920,19710217,   27,    0,
920,19710218,   38,    0,
920,19710219,    7,    0,
920,19710220,    1,    0,
920,19710221,   44,    0,
920,19710222,    5,    0,
920,19710223,    4,    0,
920,19710224,    1,    0,
920,19710225,    3,    0,
920,19710226,    1,    0,
920,19710227,    2,    0,
920,19710228,    1,    0,
920,19710301,    1,  997,
920,19710302,    3,    0,
920,19710303,   20,    8,
920,19710304,    0,    2,
920,19710305,    1,    4,
920,19710306,   55,   15,
920,19710307,    0,   15,
920,19710308,    0,    4,
920,19710309,    8,    4,
920,19710310,    7,    0,
920,19710311,    9,    0,
920,19710312,   54,    2,
920,19710313,    8,    0,
920,19710314,    3,    0,
920,19710315,    5,    0,
920,19710316,    2,    0,
920,19710317,   52,    0,
920,19710318,   36,    0,
920,19710319,    9,    0,
920,19710320,   46,    0,
920,19710321,    2,    0,
920,19710322,    3,    0,
920,19710323,    0,    0,
920,19710324,    4,    0,
920,19710325,   20,    0,
920,19710326,   44,    0,
920,19710327,   17,    0,
920,19710328,   16,    0,
920,19710329,    0,    0,
920,19710330,    0,    0,
920,19710331,    0,    0,
920,19710401,    0,    0,
920,19710402,    0,    0,
920,19710403,    3,    0,
920,19710404,    9,    0,
920,19710405,    0,    0,
920,19710406,    0,    0,
920,19710407,    0,    0,
920,19710408,    0,    0,
920,19710409,    0,    0,
920,19710410,    0,    0,
920,19710411,    0,    0,
920,19710412,    0,    0,
920,19710413,    0,    0,
920,19710414,    0,    0,
920,19710415,    0,    0,
920,19710416,    0,    0,
920,19710417,   20,    0,
920,19710418,   40,    0,
920,19710419,    0,    0,
920,19710420,    0,    0,
920,19710421,    0,    0,
920,19710422,    0,    0,
920,19710423,    1,    0,
920,19710424,   44,    0,
920,19710425,   55,    0,
920,19710426,    0,    0,
920,19710427,  184,    0,
920,19710428,    2,    0,
920,19710429,    1,    0,
920,19710430,    0,    0,
920,19710501,    0,    0,
920,19710502,    0,    0,
920,19710503,    0,    0,
920,19710504,    0,    0,
920,19710505,    0,    0,
920,19710506,    0,    0,
920,19710507,    0,    0,
920,19710508,    0,    0,
920,19710509,    0,    0,
920,19710510,   29,    0,
920,19710511,    0,    0,
920,19710512,    0,    0,
920,19710513,    1,    0,
920,19710514,   38,    0,
920,19710515,   76,    0,
920,19710516,   58,    0,
920,19710517,  286,    0,
920,19710518,  105,    0,
920,19710519,    0,    0,
920,19710520,    0,    0,
920,19710521,    0,    0,
920,19710522,   38,    0,
920,19710523,  119,    0,
920,19710524,   90,    0,
920,19710525,   15,    0,
920,19710526,    4,    0,
920,19710527,    0,    0,
920,19710528,   52,    0,
920,19710529,   18,    0,
920,19710530,    0,    0,
920,19710531,    0,    0,
920,19710601,    0,    0,
920,19710602,    0,    0,
920,19710603,    0,    0,
920,19710604,   28,    0,
920,19710605,    2,    0,
920,19710606,    0,    0,
920,19710607,    0,    0,
920,19710608,    0,    0,
920,19710609,    0,    0,
920,19710610,    0,    0,
920,19710611,    6,    0,
920,19710612,   33,    0,
920,19710613,   17,    0,
920,19710614,    0,    0,
920,19710615,  190,    0,
920,19710616,   64,    0,
920,19710617,   67,    0,
920,19710618,   56,    0,
920,19710619,  131,    0,
920,19710620,  123,    0,
920,19710621,  103,    0,
920,19710622,   23,    0,
920,19710623,    0,    0,
920,19710624,    0,    0,
920,19710625,    0,    0,
920,19710626,    3,    0,
920,19710627,   56,    0,
920,19710628,   64,    0,
920,19710629,  138,    0,
920,19710630,   69,    0,
920,19710701,    0,    0,
920,19710702,    0,    0,
920,19710703,    0,    0,
920,19710704,    0,    0,
920,19710705,    0,    0,
920,19710706,    0,    0,
920,19710707,    0,    0,
920,19710708,    0,    0,
920,19710709,    0,    0,
920,19710710,    0,    0,
920,19710711,    0,    0,
920,19710712,    0,    0,
920,19710713,    0,    0,
920,19710714,    0,    0,
920,19710715,    0,    0,
920,19710716,    0,    0,
920,19710717,    0,    0,
920,19710718,    0,    0,
920,19710719,    0,    0,
920,19710720,    0,    0,
920,19710721,    0,    0,
920,19710722,   38,    0,
920,19710723,   35,    0,
920,19710724,   29,    0,
920,19710725,   17,    0,
920,19710726,   17,    0,
920,19710727,    0,    0,
920,19710728,   49,    0,
920,19710729,   78,    0,
920,19710730,   12,    0,
920,19710731,    0,    0,
920,19710801,    0,    0,
920,19710802,    0,    0,
920,19710803,    0,    0,
920,19710804,   38,    0,
920,19710805,    0,    0,
920,19710806,    5,    0,
920,19710807,    4,    0,
920,19710808,   14,    0,
920,19710809,    0,    0,
920,19710810,    0,    0,
920,19710811,    5,    0,
920,19710812,    9,    0,
920,19710813,    4,    0,
920,19710814,   37,    0,
920,19710815,   73,    0,
920,19710816,   10,    0,
920,19710817,    0,    0,
920,19710818,    0,    0,
920,19710819,   27,    0,
920,19710820,   21,    0,
920,19710821,   53,    0,
920,19710822,    0,    0,
920,19710823,    0,    0,
920,19710824,    0,    0,
920,19710825,    0,    0,
920,19710826,    0,    0,
920,19710827,   11,    0,
920,19710828,   36,    0,
920,19710829,    0,    0,
920,19710830,    0,    0,
920,19710831,  162,    0,
920,19710901,    9,    0,
920,19710902,    5,    0,
920,19710903,    0,    0,
920,19710904,    0,    0,
920,19710905,    0,    0,
920,19710906,    0,    0,
920,19710907,    0,    0,
920,19710908,    0,    0,
920,19710909,    0,    0,
920,19710910,    0,    0,
920,19710911,    2,    0,
920,19710912,    0,    0,
920,19710913,    3,    0,
920,19710914,    0,    0,
920,19710915,    4,    0,
920,19710916,    0,    0,
920,19710917,    0,    0,
920,19710918,    0,    0,
920,19710919,    0,    0,
920,19710920,    0,    0,
920,19710921,    0,    0,
920,19710922,    0,    0,
920,19710923,    0,    0,
920,19710924,  188,    0,
920,19710925,   15,    0,
920,19710926,   24,    0,
920,19710927,    0,    0,
920,19710928,  118,    0,
920,19710929,    0,    0,
920,19710930,    2,    0,
920,19711001,    0,    0,
920,19711002,    0,    0,
920,19711003,    0,    0,
920,19711004,    2,    0,
920,19711005,    0,    0,
920,19711006,    0,    0,
920,19711007,    0,    0,
920,19711008,    0,    0,
920,19711009,    0,    0,
920,19711010,    0,    0,
920,19711011,    0,    0,
920,19711012,    0,    0,
920,19711013,    0,    0,
920,19711014,   78,    0,
920,19711015,    9,    0,
920,19711016,    0,    0,
920,19711017,    0,    0,
920,19711018,    5,    0,
920,19711019,   12,    0,
920,19711020,   31,    0,
920,19711021,   65,    0,
920,19711022,    0,    0,
920,19711023,    0,    0,
920,19711024,    0,    0,
920,19711025,    0,    0,
920,19711026,    1,    0,
920,19711027,    0,    0,
920,19711028,    0,    0,
920,19711029,    0,    0,
920,19711030,    0,    0,
920,19711031,    0,    0,
920,19711101,    0,    0,
920,19711102,    0,    0,
920,19711103,    0,    0,
920,19711104,    1,    0,
920,19711105,    0,    0,
920,19711106,    6,    0,
920,19711107,    4,    0,
920,19711108,   90,    0,
920,19711109,   19,    0,
920,19711110,    0,    0,
920,19711111,    0,    0,
920,19711112,    0,    0,
920,19711113,    5,    0,
920,19711114,   45,    0,
920,19711115,    5,    0,
920,19711116,    7,    0,
920,19711117,   48,    0,
920,19711118,   85,    0,
920,19711119,  286,    0,
920,19711120,    1,    0,
920,19711121,   72,    2,
920,19711122,   89,    0,
920,19711123,   34,    0,
920,19711124,    2,    0,
920,19711125,    9,    0,
920,19711126,   25,    0,
920,19711127,   11,    0,
920,19711128,    2,    0,
920,19711129,   76,    0,
920,19711130,    4,    0,
920,19711201,   25,    0,
920,19711202,    0,    0,
920,19711203,    0,    0,
920,19711204,    0,    0,
920,19711205,    0,    0,
920,19711206,    0,    0,
920,19711207,    0,    0,
920,19711208,    0,    0,
920,19711209,    3,    0,
920,19711210,   59,    0,
920,19711211,   22,    0,
920,19711212,    0,    0,
920,19711213,   13,    0,
920,19711214,    0,    0,
920,19711215,    0,    0,
920,19711216,    0,    0,
920,19711217,    0,    0,
920,19711218,    0,    0,
920,19711219,    5,    0,
920,19711220,   64,    0,
920,19711221,   37,    0,
920,19711222,   13,    0,
920,19711223,   35,    0,
920,19711224,   25,    0,
920,19711225,    0,    0,
920,19711226,    0,    0,
920,19711227,    1,    0,
920,19711228,   10,    0,
920,19711229,    2,    0,
920,19711230,    1,    0,
920,19711231,    0,    0,
920,19720101,    0,    0,
920,19720102,    0,    0,
920,19720103,    0,    0,
920,19720104,    0,    0,
920,19720105,    6,    0,
920,19720106,    3,    0,
920,19720107,    0,    0,
920,19720108,    0,    0,
920,19720109,    2,    0,
920,19720110,    0,    0,
920,19720111,    8,    0,
920,19720112,   55,    0,
920,19720113,   10,    0,
920,19720114,    1,    0,
920,19720115,    0,    0,
920,19720116,    0,    0,
920,19720117,    0,    0,
920,19720118,    0,    0,
920,19720119,    0,    0,
920,19720120,   21,    0,
920,19720121,   87,  997,
920,19720122,    0,    0,
920,19720123,    1,    0,
920,19720124,    0,    0,
920,19720125,   45,    0,
920,19720126,    0,    0,
920,19720127,   68,  997,
920,19720128,    6,    0,
920,19720129,    1,    0,
920,19720130,    1,    0,
920,19720131,    0,    0,
920,19720201,    0,    0,
920,19720202,    8,    0,
920,19720203,    8,    0,
920,19720204,   24,    0,
920,19720205,    1,    0,
920,19720206,    0,    0,
920,19720207,   27,    0,
920,19720208,   59,    0,
920,19720209,    0,    0,
920,19720210,    0,    0,
920,19720211,   26,    0,
920,19720212,   48,    0,
920,19720213,   13,    0,
920,19720214,    0,    0,
920,19720215,    0,    0,
920,19720216,    0,    0,
920,19720217,    0,    0,
920,19720218,    0,    0,
920,19720219,    0,    0,
920,19720220,    1,    0,
920,19720221,    4,    0,
920,19720222,    8,    0,
920,19720223,    0,    0,
920,19720224,    0,    0,
920,19720225,    0,    0,
920,19720226,    0,    0,
920,19720227,    0,    0,
920,19720228,    0,    0,
920,19720229,    0,    0,
920,19720301,    0,    0,
920,19720302,    0,    0,
920,19720303,    0,    0,
920,19720304,   56,    0,
920,19720305,    2,    0,
920,19720306,    0,    0,
920,19720307,   46,    0,
920,19720308,    0,    0,
920,19720309,    0,    0,
920,19720310,    0,    0,
920,19720311,   61,    2,
920,19720312,    0,    0,
920,19720313,    0,    0,
920,19720314,    0,    0,
920,19720315,    0,    0,
920,19720316,    0,    0,
920,19720317,    0,    0,
920,19720318,    0,    0,
920,19720319,    0,    0,
920,19720320,    0,    0,
920,19720321,    0,    0,
920,19720322,    0,    0,
920,19720323,    0,    0,
920,19720324,    0,    0,
920,19720325,    0,    0,
920,19720326,    1,    0,
920,19720327,   28,    0,
920,19720328,  165,    0,
920,19720329,   24,    0,
920,19720330,    2,    0,
920,19720331,    1,    0,
920,19720401,   44,    0,
920,19720402,   28,    0,
920,19720403,   28,    0,
920,19720404,    2,    0,
920,19720405,   49,    0,
920,19720406,   59,    0,
920,19720407,    8,    0,
920,19720408,   78,    0,
920,19720409,   10,    0,
920,19720410,   33,    0,
920,19720411,   10,    0,
920,19720412,    1,    0,
920,19720413,    0,    0,
920,19720414,    2,    0,
920,19720415,   54,    0,
920,19720416,  104,    0,
920,19720417,   12,    0,
920,19720418,    0,    0,
920,19720419,   11,    0,
920,19720420,   28,    0,
920,19720421,    0,    0,
920,19720422,    0,    0,
920,19720423,    0,    0,
920,19720424,    0,    0,
920,19720425,    0,    0,
920,19720426,    3,    0,
920,19720427,    6,    0,
920,19720428,   12,    0,
920,19720429,    0,    0,
920,19720430,   28,    0,
920,19720501,    4,    0,
920,19720502,   23,    0,
920,19720503,    0,    0,
920,19720504,    2,    0,
920,19720505,    4,    0,
920,19720506,   22,    0,
920,19720507,    0,    0,
920,19720508,   23,    0,
920,19720509,    3,    0,
920,19720510,   62,    0,
920,19720511,   54,    0,
920,19720512,   10,    0,
920,19720513,   99,    0,
920,19720514,   92,    0,
920,19720515,   10,    0,
920,19720516,   10,    0,
920,19720517,   89,    0,
920,19720518,   42,    0,
920,19720519,   11,    0,
920,19720520,    0,    0,
920,19720521,    0,    0,
920,19720522,    0,    0,
920,19720523,    0,    0,
920,19720524,    7,    0,
920,19720525,   15,    0,
920,19720526,    9,    0,
920,19720527,   14,    0,
920,19720528,  168,    0,
920,19720529,   47,    0,
920,19720530,    1,    0,
920,19720531,    5,    0,
920,19720601,   30,    0,
920,19720602,  101,    0,
920,19720603,    0,    0,
920,19720604,    0,    0,
920,19720605,    0,    0,
920,19720606,  139,    0,
920,19720607,    9,    0,
920,19720608,   21,    0,
920,19720609,   54,    0,
920,19720610,   25,    0,
920,19720611,   11,    0,
920,19720612,    2,    0,
920,19720613,   56,    0,
920,19720614,    0,    0,
920,19720615,    5,    0,
920,19720616,    0,    0,
920,19720617,    0,    0,
920,19720618,    0,    0,
920,19720619,   34,    0,
920,19720620,   37,    0,
920,19720621,    0,    0,
920,19720622,    2,    0,
920,19720623,  157,    0,
920,19720624,    2,    0,
920,19720625,    3,    0,
920,19720626,    0,    0,
920,19720627,    0,    0,
920,19720628,   46,    0,
920,19720629,    0,    0,
920,19720630,    4,    0,
920,19720701,   82,    0,
920,19720702,   97,    0,
920,19720703,   48,    0,
920,19720704,   10,    0,
920,19720705,    0,    0,
920,19720706,   15,    0,
920,19720707,   11,    0,
920,19720708,    6,    0,
920,19720709,   57,    0,
920,19720710,  176,    0,
920,19720711,    0,    0,
920,19720712,    0,    0,
920,19720713,    0,    0,
920,19720714,    0,    0,
920,19720715,    0,    0,
920,19720716,    0,    0,
920,19720717,    0,    0,
920,19720718,    0,    0,
920,19720719,    0,    0,
920,19720720,    0,    0,
920,19720721,    0,    0,
920,19720722,    0,    0,
920,19720723,    9,    0,
920,19720724,    3,    0,
920,19720725,   12,    0,
920,19720726,    0,    0,
920,19720727,    0,    0,
920,19720728,  216,    0,
920,19720729,    8,    0,
920,19720730,    0,    0,
920,19720731,    0,    0,
920,19720801,    1,    0,
920,19720802,   13,    0,
920,19720803,   69,    0,
920,19720804,   61,    0,
920,19720805,    0,    0,
920,19720806,    0,    0,
920,19720807,    0,    0,
920,19720808,   47,    0,
920,19720809,  282,    0,
920,19720810,    0,    0,
920,19720811,   45,    0,
920,19720812,    0,    0,
920,19720813,   46,    0,
920,19720814,    0,    0,
920,19720815,   34,    0,
920,19720816,    3,    0,
920,19720817,    0,    0,
920,19720818,   85,    0,
920,19720819,  140,    0,
920,19720820,   25,    0,
920,19720821,    3,    0,
920,19720822,    5,    0,
920,19720823,    0,    0,
920,19720824,    0,    0,
920,19720825,    0,    0,
920,19720826,    0,    0,
920,19720827,    0,    0,
920,19720828,    0,    0,
920,19720829,    0,    0,
920,19720830,    0,    0,
920,19720831,    0,    0,
920,19720901,    0,    0,
920,19720902,    0,    0,
920,19720903,    0,    0,
920,19720904,    0,    0,
920,19720905,    0,    0,
920,19720906,    0,    0,
920,19720907,   12,    0,
920,19720908,    1,    0,
920,19720909,    0,    0,
920,19720910,  103,    0,
920,19720911,  125,    0,
920,19720912,   34,    0,
920,19720913,    7,    0,
920,19720914,   43,    0,
920,19720915,    0,    0,
920,19720916,    0,    0,
920,19720917,   58,    0,
920,19720918,   19,    0,
920,19720919,  322,    0,
920,19720920,    0,    0,
920,19720921,    0,    0,
920,19720922,    0,    0,
920,19720923,    0,    0,
920,19720924,    0,    0,
920,19720925,    0,    0,
920,19720926,    0,    0,
920,19720927,   12,    0,
920,19720928,    2,    0,
920,19720929,    0,    0,
920,19720930,    0,    0,
920,19721001,    0,    0,
920,19721002,    0,    0,
920,19721003,    0,    0,
920,19721004,    0,    0,
920,19721005,    0,    0,
920,19721006,    0,    0,
920,19721007,    0,    0,
920,19721008,    0,    0,
920,19721009,    0,    0,
920,19721010,    0,    0,
920,19721011,    0,    0,
920,19721012,    0,    0,
920,19721013,    0,    0,
920,19721014,    0,    0,
920,19721015,    0,    0,
920,19721016,    0,    0,
920,19721017,    0,    0,
920,19721018,    0,    0,
920,19721019,    0,    0,
920,19721020,    3,    0,
920,19721021,   65,    0,
920,19721022,    9,    0,
920,19721023,   38,    0,
920,19721024,    7,    0,
920,19721025,    0,    0,
920,19721026,    0,    0,
920,19721027,    6,    0,
920,19721028,   82,    0,
920,19721029,    0,    0,
920,19721030,    0,    0,
920,19721031,    0,    0,
920,19721101,    0,    0,
920,19721102,    0,    0,
920,19721103,    0,    0,
920,19721104,    2,    0,
920,19721105,    2,    0,
920,19721106,   11,    0,
920,19721107,   17,    0,
920,19721108,    9,    0,
920,19721109,   18,    0,
920,19721110,    0,    0,
920,19721111,  134,    0,
920,19721112,   65,    0,
920,19721113,  156,    0,
920,19721114,   58,    0,
920,19721115,   16,    0,
920,19721116,    0,    0,
920,19721117,    8,    0,
920,19721118,    6,    0,
920,19721119,    0,    0,
920,19721120,   22,    0,
920,19721121,   88,    0,
920,19721122,   20,    0,
920,19721123,   18,    0,
920,19721124,   29,    0,
920,19721125,    0,    0,
920,19721126,   18,    0,
920,19721127,    0,    0,
920,19721128,    0,    0,
920,19721129,    0,    0,
920,19721130,    0,    0,
920,19721201,   15,    0,
920,19721202,    1,    0,
920,19721203,    3,    0,
920,19721204,    3,    0,
920,19721205,    3,    0,
920,19721206,    7,    0,
920,19721207,   46,    0,
920,19721208,   23,    0,
920,19721209,    0,    0,
920,19721210,   44,    0,
920,19721211,   81,    0,
920,19721212,    0,    0,
920,19721213,    0,    0,
920,19721214,   22,    0,
920,19721215,    0,    0,
920,19721216,    0,    0,
920,19721217,    0,    0,
920,19721218,    0,    0,
920,19721219,    0,    0,
920,19721220,    0,    0,
920,19721221,    0,    0,
920,19721222,    0,    0,
920,19721223,    0,    0,
920,19721224,    0,    0,
920,19721225,    0,    0,
920,19721226,    0,    0,
920,19721227,    0,    0,
920,19721228,    0,    0,
920,19721229,    0,    0,
920,19721230,    0,    0,
920,19721231,    0,    0,
920,19730101,    0,    0,
920,19730102,    0,    0,
920,19730103,    0,    0,
920,19730104,    1,    0,
920,19730105,    1,    0,
920,19730106,    6,    0,
920,19730107,    6,    0,
920,19730108,    7,    0,
920,19730109,    1,    0,
920,19730110,    0,    0,
920,19730111,    0,    0,
920,19730112,    0,    0,
920,19730113,    0,    0,
920,19730114,    0,    0,
920,19730115,    4,    0,
920,19730116,    0,    0,
920,19730117,    0,    0,
920,19730118,    0,    0,
920,19730119,    0,    0,
920,19730120,    0,    0,
920,19730121,   23,    0,
920,19730122,    1,    0,
920,19730123,   12,    0,
920,19730124,   38,    0,
920,19730125,    0,    0,
920,19730126,    0,    0,
920,19730127,   85,    0,
920,19730128,   14,    0,
920,19730129,   12,    0,
920,19730130,    4,    0,
920,19730131,   40,    0,
920,19730201,    0,    0,
920,19730202,    0,    0,
920,19730203,    0,    0,
920,19730204,    0,    0,
920,19730205,    0,    0,
920,19730206,    0,    0,
920,19730207,   14,    0,
920,19730208,   34,    0,
920,19730209,   50,    0,
920,19730210,   12,    0,
920,19730211,  103,    0,
920,19730212,   25,    0,
920,19730213,  122,    0,
920,19730214,   39,  997,
920,19730215,    0,    0,
920,19730216,    5,  997,
920,19730217,    0,    0,
920,19730218,  114,    4,
920,19730219,   83,    0,
920,19730220,   21,    0,
920,19730221,    4,    0,
920,19730222,   42,    0,
920,19730223,   22,    0,
920,19730224,  100,    8,
920,19730225,    8,  997,
920,19730226,    0,    0,
920,19730227,    8,    0,
920,19730228,    0,    0,
920,19730301,    1,    0,
920,19730302,   46,    0,
920,19730303,    6,    0,
920,19730304,   23,    0,
920,19730305,    0,    0,
920,19730306,    4,    0,
920,19730307,   86,    0,
920,19730308,    3,    0,
920,19730309,    0,    0,
920,19730310,    2,    0,
920,19730311,    0,    0,
920,19730312,    9,    0,
920,19730313,    0,    0,
920,19730314,    0,    0,
920,19730315,    0,    0,
920,19730316,    0,    0,
920,19730317,    0,    0,
920,19730318,    1,    0,
920,19730319,    9,    0,
920,19730320,    0,    0,
920,19730321,    0,    0,
920,19730322,    0,    0,
920,19730323,    0,    0,
920,19730324,    0,    0,
920,19730325,    1,    0,
920,19730326,   24,    0,
920,19730327,    2,    0,
920,19730328,   23,    0,
920,19730329,   12,    0,
920,19730330,    8,    0,
920,19730331,   12,    0,
920,19730401,    0,    0,
920,19730402,  143,    0,
920,19730403,  119,    0,
920,19730404,    8,    0,
920,19730405,   18,    0,
920,19730406,   67,    0,
920,19730407,   25,    0,
920,19730408,   68,    0,
920,19730409,   32,    0,
920,19730410,    2,    0,
920,19730411,    6,    0,
920,19730412,   46,    0,
920,19730413,   42,    0,
920,19730414,   28,    0,
920,19730415,    8,    0,
920,19730416,    3,    0,
920,19730417,    4,    0,
920,19730418,    9,    0,
920,19730419,   83,    0,
920,19730420,   35,    0,
920,19730421,   23,    0,
920,19730422,   39,    0,
920,19730423,    1,    0,
920,19730424,   10,    0,
920,19730425,    0,    0,
920,19730426,    0,    0,
920,19730427,    0,    0,
920,19730428,    0,    0,
920,19730429,   49,    0,
920,19730430,    3,    0,
920,19730501,   26,    0,
920,19730502,  131,    0,
920,19730503,    1,    0,
920,19730504,   83,    0,
920,19730505,    0,    0,
920,19730506,    0,    0,
920,19730507,   43,    0,
920,19730508,  208,    0,
920,19730509,   50,    0,
920,19730510,   10,    0,
920,19730511,   22,    0,
920,19730512,    0,    0,
920,19730513,    0,    0,
920,19730514,   17,    0,
920,19730515,   50,    0,
920,19730516,    0,    0,
920,19730517,    0,    0,
920,19730518,    0,    0,
920,19730519,    0,    0,
920,19730520,   43,    0,
920,19730521,    0,    0,
920,19730522,   89,    0,
920,19730523,    5,    0,
920,19730524,   12,    0,
920,19730525,   10,    0,
920,19730526,    0,    0,
920,19730527,    0,    0,
920,19730528,    0,    0,
920,19730529,   22,    0,
920,19730530,   32,    0,
920,19730531,   42,    0,
920,19730601,   26,    0,
920,19730602,  211,    0,
920,19730603,   58,    0,
920,19730604,    1,    0,
920,19730605,    0,    0,
920,19730606,    0,    0,
920,19730607,    0,    0,
920,19730608,    0,    0,
920,19730609,    0,    0,
920,19730610,    0,    0,
920,19730611,    0,    0,
920,19730612,    0,    0,
920,19730613,    0,    0,
920,19730614,    0,    0,
920,19730615,    0,    0,
920,19730616,    0,    0,
920,19730617,    0,    0,
920,19730618,    0,    0,
920,19730619,    0,    0,
920,19730620,    0,    0,
920,19730621,   11,    0,
920,19730622,    0,    0,
920,19730623,    0,    0,
920,19730624,    0,    0,
920,19730625,    0,    0,
920,19730626,   49,    0,
920,19730627,    0,    0,
920,19730628,    2,    0,
920,19730629,  101,    0,
920,19730630,    0,    0,
920,19730701,    0,    0,
920,19730702,    0,    0,
920,19730703,    0,    0,
920,19730704,    0,    0,
920,19730705,    0,    0,
920,19730706,    0,    0,
920,19730707,    0,    0,
920,19730708,    1,    0,
920,19730709,    0,    0,
920,19730710,    0,    0,
920,19730711,   13,    0,
920,19730712,  125,    0,
920,19730713,    0,    0,
920,19730714,    0,    0,
920,19730715,    0,    0,
920,19730716,  324,    0,
920,19730717,   26,    0,
920,19730718,    1,    0,
920,19730719,   14,    0,
920,19730720,   18,    0,
920,19730721,   40,    0,
920,19730722,   55,    0,
920,19730723,   39,    0,
920,19730724,   49,    0,
920,19730725,    0,    0,
920,19730726,    3,    0,
920,19730727,   15,    0,
920,19730728,  108,    0,
920,19730729,    0,    0,
920,19730730,    0,    0,
920,19730731,    0,    0,
920,19730801,    0,    0,
920,19730802,   28,    0,
920,19730803,    0,    0,
920,19730804,    3,    0,
920,19730805,   33,    0,
920,19730806,    1,    0,
920,19730807,   14,    0,
920,19730808,   23,    0,
920,19730809,    0,    0,
920,19730810,    0,    0,
920,19730811,    0,    0,
920,19730812,    0,    0,
920,19730813,    0,    0,
920,19730814,    0,    0,
920,19730815,    0,    0,
920,19730816,    0,    0,
920,19730817,    0,    0,
920,19730818,    0,    0,
920,19730819,    0,    0,
920,19730820,    0,    0,
920,19730821,   57,    0,
920,19730822,    0,    0,
920,19730823,    0,    0,
920,19730824,    0,    0,
920,19730825,    0,    0,
920,19730826,    0,    0,
920,19730827,    0,    0,
920,19730828,    9,    0,
920,19730829,   35,    0,
920,19730830,    8,    0,
920,19730831,    3,    0,
920,19730901,    0,    0,
920,19730902,    2,    0,
920,19730903,    0,    0,
920,19730904,    0,    0,
920,19730905,    0,    0,
920,19730906,    0,    0,
920,19730907,    0,    0,
920,19730908,    0,    0,
920,19730909,   17,    0,
920,19730910,    1,    0,
920,19730911,    0,    0,
920,19730912,    0,    0,
920,19730913,    0,    0,
920,19730914,    0,    0,
920,19730915,    0,    0,
920,19730916,   74,    0,
920,19730917,    5,    0,
920,19730918,    0,    0,
920,19730919,   49,    0,
920,19730920,   48,    0,
920,19730921,   19,    0,
920,19730922,  155,    0,
920,19730923,   11,    0,
920,19730924,    0,    0,
920,19730925,   18,    0,
920,19730926,    5,    0,
920,19730927,   22,    0,
920,19730928,   35,    0,
920,19730929,   30,    0,
920,19730930,   12,    0,
920,19731001,    0,    0,
920,19731002,    0,    0,
920,19731003,    0,    0,
920,19731004,    0,    0,
920,19731005,    0,    0,
920,19731006,    0,    0,
920,19731007,    0,    0,
920,19731008,    0,    0,
920,19731009,    0,    0,
920,19731010,   94,    0,
920,19731011,   50,    0,
920,19731012,    9,    0,
920,19731013,    0,    0,
920,19731014,    0,    0,
920,19731015,   77,    0,
920,19731016,   14,    0,
920,19731017,   74,    0,
920,19731018,   26,    0,
920,19731019,   16,    0,
920,19731020,  163,    0,
920,19731021,  173,    0,
920,19731022,    0,    0,
920,19731023,   35,    0,
920,19731024,   11,    0,
920,19731025,    0,    0,
920,19731026,    0,    0,
920,19731027,    0,    0,
920,19731028,    0,    0,
920,19731029,    0,    0,
